car_number,color,time,text,handle,user_id,tweet_id
5093,ORANGE,2014-07-22T21:47:10+00:00,Vienna-bound Orange line car 5093 is hot as balls.. What would be worse though: cramming 6 cars full of pax into just 5 cars #WMATA #hotcar,AmmerTime,220468862,491701008968335360
1207,NONE,2014-07-22T21:49:19+00:00,I misspoke: we were already at 5 cars due to car 1207 out of service #WMATA #hotcar,AmmerTime,220468862,491701551015403520
5013,NONE,2014-07-22T22:10:25+00:00,@wmata @unsuckdcmetro #hotcar #5013 thought it was just me,goldsmitht,41268200,491706861515595776
3117,BLUE,2014-07-22T22:20:19+00:00,A rare blue line train (in the wrong direction) and of course! A #hotcar. 3117. #wmata,LowHeadways,574513900,491709353196806144
4017,RED,2014-07-22T22:44:46+00:00,"@MetroHotCars RL 4017 seems okay at first, but 3 stops in you peel yourself off the seats. #hotcar #firstworldproblems",RevRRLewis,2537753422,491715504717832192
6147,ORANGE,2014-07-22T22:47:44+00:00,Orange line train to EFC car 6147 is a #hotcar @MetroHotCars #wmata,Steph_Fichter,38009867,491716249835929601
1124,RED,2014-07-22T22:48:31+00:00,@wmata #hotcar 1124 #redline,nolageek,14063351,491716446180102144
1194,BLUE,2014-07-22T23:12:48+00:00,@MetroHotCars blue line to Largo 1194 #Wmata #hotcar,charmedkitkat,79282153,491722557377085440
6111,YELLOW,2014-07-22T23:16:03+00:00,"@Metrorailinfo @wmata Hot car 6111, yellow line #wmata",magneticdynamo,28141968,491723376655073280
3117,ORANGE,2014-07-23T12:15:39+00:00,Orange line to largo rush plus train car #3117 is a #hotcar #wmata @wmata,sdadjou,44284952,491919567737061376
1004,ORANGE,2014-07-23T13:14:51+00:00,@MetroHotCars @wmata @MetroRailInfo orange line westbound to efc car 1004 is a #wmata #hotcar,suziq_1980,28493907,491934467900985344
2000,NONE,2014-07-23T16:44:03+00:00,@wmata holy HOT car #2000.,aprilleegreener,257658885,491987113588432898
2000,NONE,2014-07-23T16:50:13+00:00,@MetroHotCars car #2000 #Hotcar,vamosCAPS,2177586166,491988665321545728
6147,ORANGE,2014-07-23T17:19:59+00:00,@wmata hot car #6147 OL,NKaeding,83642072,491996158793752576
1266,ORANGE,2014-07-23T18:12:37+00:00,#Metro #wmata #hotcar 1266 #orangeline. @wmata @unsuckdcmetro @metrohotcars,TerrierTerp,95713098,492009404795875329
5112,NONE,2014-07-23T18:54:14+00:00,@MetroHotCars car 5112 no a/c,kaykow13,256148026,492019877956182016
1274,ORANGE,2014-07-23T19:41:02+00:00,#hotcar 1274 #orangeline @wmata,ironmanjt,20205268,492031655339499521
6059,RED,2014-07-23T19:44:04+00:00,Metro car 6059 red line is a #hotcar @Metrorailinfo @MetroHotCars,spencerlcooper,1087402410,492032415615832064
5094,RED,2014-07-23T19:58:35+00:00,Car 5094 on RL to SG is a #hotcar @MetroHotCars @Metrorailinfo,rr199300,22218809,492036071136706560
1184,GREEN,2014-07-23T20:23:29+00:00,@MetroHotCars gl 1184,slater402,2532093825,492042335912341504
6095,NONE,2014-07-23T20:33:11+00:00,Car 6095 is a #hotcar @MetroHotCars @wmata @Metrorailinfo,MikeVerve,353426761,492044776372727809
5050,ORANGE,2014-07-23T20:51:59+00:00,@MetroHotCars Orange Line 5050,grghdsn,16031014,492049507740164098
6141,NONE,2014-07-23T20:54:09+00:00,HOT car alert car 6141  #wmata @Metrorailinfo,powerinva,330609483,492050052496764928
5014,NONE,2014-07-23T21:14:29+00:00,@MetroHotCars car 5014 is a #hotcar,vamosCAPS,2177586166,492055170482593792
5125,ORANGE,2014-07-23T21:14:57+00:00,@joegrause @Metrorailinfo @wmata @unsuckdcmetro Report to @MetroHotCars orange line 5125 #wmata #hotcar,MetroRage,269801073,492055288506507264
1277,RED,2014-07-23T21:43:05+00:00,RL 1277 is a #hotcar @wmata,summersgill,29257133,492062368395186177
2000,RED,2014-07-23T21:46:51+00:00,Red car 2000 is a #HotCar @unsuckdcmetro #wmata,TheHornGuy,40506740,492063318836662272
1263,RED,2014-07-23T21:50:18+00:00,1263 red line is a @MetroHotCars @Metrorailinfo #wmata &amp; driver closed doors way too quickly @ metro ctr!,rmwc1995,279353996,492064186638147584
5110,RED,2014-07-23T21:51:57+00:00,@MetroHotCars Car 5110 on Red Line towards Shady Grove is a #wmata #hotcar,kklich,26305986,492064602222374912
5076,YELLOW,2014-07-23T21:53:34+00:00,"#wmata car 5076 is a #hotcar. Currently YL to Greenbelt Trapped for over 5min, lead car was closed then sat outside L'Enfant @MetroHotCars",schroedinger_,386535235,492065007627014145
5064,RED,2014-07-23T22:05:31+00:00,RL 5064 is a #hotcar #wmata @metrohotcars @wmata,OddOnMetro,97059800,492068015194640384
5125,ORANGE,2014-07-23T22:06:11+00:00,@MetroHotCars Orange 5125 is a #wmata #hotcar,etoile,7385,492068184351313920
5181,RED,2014-07-23T22:19:24+00:00,"5181, Red Line. #hotcar #tellmetro #WMATA @wmata @Metrorailinfo",Tracktwentynine,102796180,492071510148800514
5084,ORANGE,2014-07-23T22:38:01+00:00,.@MetroHotCars 5084 orange line is feeling hot hot hot #wmata #hotcar,sdquinn,7061682,492076193534185473
1042,RED,2014-07-23T22:41:36+00:00,@wmata Red line 1042 no a/c.  #hotcar,BMyersRF,588801834,492077094763896832
6021,NONE,2014-07-24T00:35:59+00:00,.@wmata 6021 hot car.,deanclark,9953922,492105880460988416
1290,RED,2014-07-24T12:17:35+00:00,"car 1290 on redline,  extremely hot car.   #wmata @unsuckdcmetro",KohlsPatrol,369700152,492282442074435586
5110,NONE,2014-07-24T13:11:49+00:00,Hot Metro car. #5110. Part of Shady Grove bound train being driven by the super friendly driver. Currently at Brookland. #wmata,NickCasey,16023375,492296092432990208
5110,NONE,2014-07-24T13:27:23+00:00,@MetroHotCars 5110 just reporte das hot car! @unsuckdcmetro,calloni,17034768,492300009896165376
1098,RED,2014-07-24T14:20:51+00:00,@MetroHotCars was sweating my ass off in Car 1098 on the Red Line. Killing my swag.  #wmata #hotcar #leeminator #mendelaware #theleeman,NBubey,237113700,492313466913710080
1262,NONE,2014-07-24T20:51:24+00:00,"#wmata car definitely said shady grove, but they made us unboard at Grosvenor.  New train hotcar 1262. Ugh",edretsch,1615410206,492411750021869568
3203,ORANGE,2014-07-24T21:01:20+00:00,OL Car 3203 is a #hotcar @MetroHotCars @wmata @Metrorailinfo,MikeVerve,353426761,492414251882250240
1080,NONE,2014-07-24T21:25:36+00:00,Another  commute home on a hot car. Why is this a constant occurrence? #wmata #hotcar #1080,itsJayLa,342311578,492420357505028098
1152,ORANGE,2014-07-24T21:36:13+00:00,#wmata #hotcar 1152 Orange Line,LowHeadways,574513900,492423029742641153
2012,ORANGE,2014-07-24T22:15:22+00:00,@MetroHotCars @wmata @Metrorailinfo #hotcar #2012 on Orange line.,adarshdesai,81949513,492432882489913344
3022,RED,2014-07-24T23:14:41+00:00,@MetroHotCars @wmata @Metrorailinfo #wmata #hotcar 3022 red line,crankylifeguard,16920504,492447810231758850
5019,GREEN,2014-07-25T13:39:16+00:00,"GR 5019 to Branch Ave is stuffy, no air circulation #wmata #hotcar",DCGuy4Life,714685038,492665387625238528
6000,NONE,2014-07-25T19:12:49+00:00,Hey @wmata car 6000 is a hot car.,LauraUDDC27,29823003,492749327828135936
5095,NONE,2014-07-25T21:23:21+00:00,@wmata #hotcar alert on 5095.,dc2005b,125982389,492782179500322817
5126,ORANGE,2014-07-25T22:21:44+00:00,"@WMATA FYI car #5126 (currently on the orange line to New Carrolton) is a #hotcar. Fan sounds happening, but no air moving or coolness.",smheffern,19401885,492796872973910016
6016,ORANGE,2014-07-26T01:59:26+00:00,"OL train to Largo, #6016 car, its hot in that car, truly no A/C. Raised fares for hot and uncomfortable ride, smdh. @wmata @unsuckdcmetro",Sistajaye,427040992,492851658775224320
1174,RED,2014-07-26T14:10:50+00:00,#Hotcar 1174 #redline #wmata,teganann,15847941,493035718747627520
5071,NONE,2014-07-26T18:36:38+00:00,@WMATA hotcar #5071 from Wiehle.,Trottingbob,100274007,493102608853127168
6016,BLUE,2014-07-26T20:14:32+00:00,@wmata 6016 is a #hotcar. Currently operating on a blue line train to Largo.,nielslesniewski,140286364,493127250246905856
1242,GREEN,2014-07-26T20:23:11+00:00,@MetroHotCars train 1242 green line is a hot car,fugularity,743963,493129424305270784
5026,RED,2014-07-28T12:23:23+00:00,".@wmata  we're on red line toward shady grove, car 5026, pulling into NoMa. It's hot and no AC. Please turn it on.",LauraSanthanam,131009237,493733455394381824
1059,RED,2014-07-28T14:06:33+00:00,@metrohotcars @wmata - Ohhhhh it's a sauna in car 1059 on the red line direction Glenmont,eskapepod,17037685,493759419654885376
5162,NONE,2014-07-28T20:44:24+00:00,Car #5162 has limited working ac #hot. #wmata @Metrorailinfo,powerinva,330609483,493859540648341504
4020,YELLOW,2014-07-28T21:12:35+00:00,@MetroHotCars Yellow line car 4020 is still a #wmata #hotcar,TheGreatHuey,966433627,493866633363222528
3223,RED,2014-07-28T21:18:22+00:00,@metrohotcars  #redline 3223 is a #hotcar,UnleafTheKraken,249353902,493868087385804800
1069,ORANGE,2014-07-28T22:00:02+00:00,@wmata @Metrorailinfo orangeline car 1069 is a #hotcar,jmarshak,213850325,493878573556449283
1262,RED,2014-07-28T22:17:18+00:00,#redline train 1262 #hotcar #wmata,idiot3qu3,28852188,493882919341940736
4054,RED,2014-07-28T22:43:21+00:00,"RL to Silver Spring #hotcar 4054 @wmata 

Cc: @unsuckdcmetro @MetroHotCars",rty9a,343524569,493889473810538496
1190,RED,2014-07-29T12:16:14+00:00,@Metrorailinfo @MetroHotCars car 1190 hot red line #wmata,rmwc1995,279353996,494094044977299457
6095,NONE,2014-07-29T12:20:17+00:00,#hotcar 6095 #SilverLine @wmata @unsuckdcmetro,ironmanjt,20205268,494095064084119553
5163,GREEN,2014-07-29T13:42:50+00:00,"5163 Green line is uncomfortable, no air circulation. #wmata #hotcar ",DCGuy4Life,714685038,494115837536518145
6110,GREEN,2014-07-29T23:32:22+00:00,@metrohotcars green line car 6110 is a #hotcar,adunkman,15182554,494264198499532800
3205,NONE,2014-07-30T19:42:17+00:00,@Metrorailinfo @MetroHotCars 3205 is hotter than hell.  The heat must be on. #melting,cunningham_lucy,598065633,494568685147676672
1051,YELLOW,2014-07-30T21:38:29+00:00,@wmata hot car on the yellow line car #1051 #dcmetro,navyplaid,1140708877,494597927151874048
5003,BLUE,2014-07-31T12:08:30+00:00,@bitesizenumz @wmata @Metrorailinfo @unsuckdcmetro Like this: @MetroHotCars blue line car 5003 is a #wmata #hotcar,MetroRage,269801073,494816874665111552
5003,BLUE,2014-07-31T12:11:49+00:00,@MetroHotCars @Metrorailinfo @wmata  #wmata #hotcar Blue line car 5003,bitesizenumz,1378136527,494817705850331136
1069,ORANGE,2014-07-31T17:19:24+00:00,@MetroHotCars #1069 orange line,MDarcy27,28398996,494895113441902593
3277,ORANGE,2014-07-31T20:16:46+00:00,#wmata #hotcar 3277 Orange,kencon06,250304361,494939751321849859
5142,ORANGE,2014-07-31T21:20:28+00:00,#wmata #hotcar 5142 orange,LowHeadways,574513900,494955779825598464
1289,ORANGE,2014-07-31T22:21:11+00:00,@MetroHotCars Orange line car 1289 #wmata @wmata,JimLCunningham,26620002,494971059561439233
1267,NONE,2014-07-31T22:32:11+00:00,@wmata hot car 1267 #hotcar @unsuckdcmetro,NoPants_McGee,16873676,494973828578045952
5187,GREEN,2014-08-01T13:03:10+00:00,GR 5187 to branch ave is a serious #wmata #hotcar. feels like the heat is on. @MetroHotCars ,DCGuy4Life,714685038,495193017616461824
1221,RED,2014-08-01T21:27:57+00:00,Red line 1221 is a #wmata #hotcar @MetroHotCars,NemoGal202,627427654,495320049394401280
1124,RED,2014-08-03T00:58:37+00:00,@MetroHotCars Car 1124 Red Line is a #MetroHotcar,mrkisiele614,577783439,495735453400989696
1212,NONE,2014-08-03T02:19:01+00:00,#wmata car 1212 is a #hotcar (and a smelly car.) @wmata @MetroHotCars @Metrorailinfo,roadtohell,17669364,495755686924812290
1221,RED,2014-08-03T16:56:45+00:00,#Wmata #hotcar 1221 Red Line #unsuckdcmetro,flautista2011,49806394,495976575355981824
6076,ORANGE,2014-08-04T12:05:01+00:00,OL car 6076 is a hot car. #wmata #hotcar #reportedmanytimes @unsuckdcmetro @dcmetrosucks @Metrorailinfo,golfrichie,436282263,496265548586815488
1092,RED,2014-08-04T16:05:47+00:00,@Metrorailinfo @MetroHotCars car 1092 red line is hot #wmata,rmwc1995,279353996,496326138520948736
4028,ORANGE,2014-08-04T20:12:38+00:00,Hey @wmata It's easily 100 degrees inside east bound orange line train car #4028 #hotcar @unsuckdcmetro,GoalieLax,110829918,496388260730781696
4004,RED,2014-08-04T20:26:45+00:00,@wmata @MetroHotCars RL 4004 is like a musty sauna. #hotcar #wmata #metrohotcar,RevRRLewis,2537753422,496391815516667905
1200,ORANGE,2014-08-04T21:20:51+00:00,@MetroHotCars #Orange line car #1200 is a #hotcar,UnleafTheKraken,249353902,496405428222590976
1161,RED,2014-08-04T21:47:01+00:00,#wmata #hotcar 1161 red line.,snack_bart,2584640012,496412012780748801
1193,NONE,2014-08-04T21:54:56+00:00,Lucky me in #hotcar 1193! @wmata @unsuckdcmetro,alisonhgoh,112369097,496414007147114496
2032,ORANGE,2014-08-04T21:56:45+00:00,Orange line car 2032 is a brutal @wmata wmata #hotcar,ZachOlson44,559663226,496414463994892288
1193,RED,2014-08-04T22:08:32+00:00,#wmata #hotcar car 1193 red line #welcometohell,boymeetspizza,615120875,496417426884816896
2032,ORANGE,2014-08-04T22:17:13+00:00,"@wmata @MetroHotCars Car #2032, orange eb dep L'Enfant is very hot. 100 deg easily.",DennisLytton,511035877,496419613207691264
1054,NONE,2014-08-04T22:28:42+00:00,"Hey, @wmata, car #1054 is hot car. Just thought I'd mention that while we sit here at Metro Center due to train problem ahead of us. #wmata",hejhejnatalya,74046723,496422503754235905
4044,NONE,2014-08-05T12:19:24+00:00,Nice to start my day on a @wmata #hotcar - Car #4044,seanherron,6660002,496631556250009600
3028,RED,2014-08-05T12:19:40+00:00,@wmata @MetroHotCars 3028 red line,zestyteich,6890052,496631622369021952
1054,RED,2014-08-05T12:57:52+00:00,@MetroHotCars car 1054 is a hot car on the red line today,calloni,17034768,496641235281801216
5004,GREEN,2014-08-05T16:29:50+00:00,"Car 5004, Green Line is a #wmata #hotcar. This prego lady made a mad dash to the next car at the next stop...",hapabrarian,7389332,496694579610284033
1069,ORANGE,2014-08-05T17:36:55+00:00,Orange line to Vienna Car #1069 is a #wmata #hotcar @unsuckdcmetro,robgsr,824258119,496711461331562496
5051,NONE,2014-08-05T17:41:02+00:00,@MetroHotCars car 5051 is a hot car. please fix,kaykow13,256148026,496712499044298752
5180,RED,2014-08-05T18:16:39+00:00,@MetroHotCars #5180 redline,MDarcy27,28398996,496721461026230273
5180,RED,2014-08-05T19:14:39+00:00,@wmata @unsuckdcmetro #hotcar #redline car number 5180. Just left Fort Totten.,Wrong_Verb,17618777,496736057724264448
4090,RED,2014-08-05T19:52:49+00:00,4090 red #hotcar #WMATA ,DrinksTheThings,16988643,496745661455671296
5093,NONE,2014-08-05T20:29:14+00:00,@wmata @hotcar 5093,kbutler333,16872255,496754825984749569
1021,BLUE,2014-08-05T21:05:21+00:00,@wmata @metrorailinfo @unsuckdcmetro #hotcar blue line 1021 #wmata,thereal_SNL,27124423,496763916014592000
5158,RED,2014-08-05T21:35:53+00:00,"@wmata car 5158, red line is a #hotcar",adamtager,49821073,496771598989680640
5171,YELLOW,2014-08-05T21:58:18+00:00,"Hot Car Alert: Greenbelt-bound Rush+ Yellow-line train, car 5171. CC: @wmata @unsuckdcmetro",MichaelSeafarer,17824136,496777239636488194
2005,NONE,2014-08-05T22:00:25+00:00,Car #2005 is a #hotcar #wmata @MetroHotCars,LoftyArse,2427448362,496777774380908545
3114,YELLOW,2014-08-05T22:11:19+00:00,3114 on the Yellow line is a @metrohotcars #hotcar,smcclure10,134272046,496780516625252355
1026,NONE,2014-08-05T22:30:27+00:00,@MetroHotCars Car 1026 Silver Line #wmata @wmata,JimLCunningham,26620002,496785331283574784
5111,RED,2014-08-05T23:11:25+00:00,5111 RL to SG is a hot car. Great way to end a long day #sarcasm #metrohotcars #wmata,WellRedCommuter,42056591,496795638873743360
1124,RED,2014-08-06T12:22:16+00:00,"#hotcar Red Line, Car 1124 @wmata @unsuckdcmetro",outtacontext,14228887,496994664537661440
1124,NONE,2014-08-06T12:28:23+00:00,Car 1124 - If it's been a reported hotcar 24 times why in the hell are you still running it? @wmata,Why_WMATA,1342625557,496996204639948801
6017,RED,2014-08-06T17:59:19+00:00,#WMATA #HotCar RL 6017,DrMathochist,41706498,497079484420726784
6130,RED,2014-08-06T19:09:58+00:00,.@MetroHotCars red line train car #6130 is a hot car,fugularity,743963,497097265014919168
1293,RED,2014-08-07T19:21:56+00:00,"#hotcar on the red line headed towards Silver Spring, car 1293 now at Cleveland Park. @wmata @unsuckdcmetro",jwetz,18531862,497462665540022272
1069,ORANGE,2014-08-07T21:34:24+00:00,#wmata #hotcar 1069 orange,LowHeadways,574513900,497495999641038849
5038,RED,2014-08-07T21:44:28+00:00,#wmata #hotcar 5038 red line.,snack_bart,2584640012,497498536377069568
4087,NONE,2014-08-07T21:55:56+00:00,@wmata FYI That A/C on car 4087 of train headed to Shady Grove is recirculating hot air.  Train just left Dupont.,justwheaties,286958203,497501422356021248
4072,NONE,2014-08-07T22:34:58+00:00,@MetroHotCars 4072 is a hot car,ameliacn,15495808,497511245592141825
6058,BLUE,2014-08-08T21:34:08+00:00,@MetroHotCars blue line #6058 #wmata,shortencarrierg,526813660,497858320389390336
1194,YELLOW,2014-08-10T21:30:47+00:00,@wmata @Metrorailinfo #hotcar yellow 1194 #wmata,thereal_SNL,27124423,498582256265744384
6070,BLUE,2014-08-11T11:35:38+00:00,@wmata @unsuckdcmetro FYI - car 6070 is incredibly humid/hot/nasty on blue line toward Largo. Still at Franconia station. #wmata,jnetter,16371192,498794869469773824
1297,GREEN,2014-08-11T13:54:36+00:00,Green 1297 #hotcar @wmata @Metrorailinfo,gfitzp,12205832,498829840116883458
1116,NONE,2014-08-11T16:34:20+00:00,#Wmata 1116 is definitely a #hotcar.  Yuck.,jsaysitall,27630384,498870041023348736
3024,YELLOW,2014-08-11T21:40:16+00:00,YL to Huntington # hotcar. 3024. Blowing heat. @MetroHotCars #wmata @unsuckdcmetro,juliepcf,55628072,498947030740647938
2061,NONE,2014-08-11T23:17:30+00:00,#wmata #2061 is a #hotcar. Both heat and AC on at the same time. Nice to see fare increases put to good use.,Commuteher,1646069947,498971500410859522
3169,RED,2014-08-12T15:58:41+00:00,@metrohotcars red line 3169,adunkman,15182554,499223456387715072
1116,RED,2014-08-12T22:43:47+00:00,@wmata #hotcar RD 1116 to Glenmont,flyingdoomfrog,178206432,499325400745791488
1116,RED,2014-08-12T22:56:40+00:00,"@Metrorailinfo @wmata #Hotcar RL traveling towards Glenmont, Car No 1116",the_dp,14505234,499328646059139073
5188,RED,2014-08-13T03:04:51+00:00,@MetroHotCars Car 5188 Red Line #wmata @wmata,JimLCunningham,26620002,499391100604653568
1033,BLUE,2014-08-13T11:07:39+00:00,1033 Blue #hotcar #wmata @wmata,brent_maxwell,15850798,499512604113764352
1290,BLUE,2014-08-13T11:41:35+00:00,@WMATA @MetroHotCars @metrorailinfo Blue Line Car 1290 is a #hotcar,AndrewWargo,287779790,499521143725109248
1116,RED,2014-08-13T12:00:07+00:00,Red Line Car 1116 #HotCar #WMATA,OrgaP,49809250,499525805899538432
1032,BLUE,2014-08-13T12:14:39+00:00,Heads up #wmata riders - blue line car 1032 is a #hotcar @MetroHotCars @wmata,jnetter,16371192,499529462003007488
6067,YELLOW,2014-08-13T13:25:45+00:00,Metro car #6067 is a #hotcar #wmata #yellowline #unsuckdcmetro,moser_jenny,454863261,499547355776303104
1276,RED,2014-08-13T19:06:19+00:00,1276 red #wmata #hotcar,DrinksTheThings,16988643,499633062838554625
4098,RED,2014-08-13T20:19:27+00:00,.@metrohotcars @wmata Red line 4098 #hotcar,marciphillips,47337644,499651468665061377
1126,RED,2014-08-13T20:20:58+00:00,#wmata #hotcar 1126 Red,kencon06,250304361,499651848593477632
3269,NONE,2014-08-13T21:22:21+00:00,@wmata time to tune up #hotcar 3269,dc2005b,125982389,499667294591913984
4038,RED,2014-08-13T21:22:37+00:00,Car 4038 red line is a #moldcar @unsuckdcmetro @Metrorailinfo @MetroHotCars,contemna,14085473,499667362451582976
1263,RED,2014-08-13T21:34:25+00:00,@MetroHotCars Car 1263 RedLine is a #wmata #HotCar @wmata,mrkisiele614,577783439,499670332396298240
4098,RED,2014-08-13T21:44:12+00:00,Train 4098 on the red line to shady grove is a hot car. Get your act together @Metrorailinfo . #wmata #hotcar,itsJayLa,342311578,499672793349652480
1043,RED,2014-08-14T16:17:16+00:00,@wmata Hot car red line car 1043,heatherwgaona,7409032,499952907702501376
4053,RED,2014-08-14T17:35:28+00:00,Red Line Car 4053 now Southbound into DC @ Friendship Heights is a HOT CAR. Second from last on 6-car train. #hotcar #wmata,Science4Good,283270429,499972587909570562
6076,NONE,2014-08-14T21:45:13+00:00,@wmata #hotcar 6076,20001dc,228904790,500035437076176896
4069,NONE,2014-08-14T21:50:17+00:00,2nd commute home in a row in a hot car? Why can't you keep your trains running correctly @Metrorailinfo ? #hotcar #wmata #4069,itsJayLa,342311578,500036715319656449
1184,ORANGE,2014-08-14T21:53:55+00:00,Metro car #1184 is #hotcar on Orange Line @wmata @Metrorailinfo,adarshdesai,81949513,500037630269337601
6180,BLUE,2014-08-14T21:55:38+00:00,@MetroHotCars blue line car 6180 is a #wmata #hotcar,MetroRage,269801073,500038060651057153
1126,RED,2014-08-15T12:25:42+00:00,RL #hotcar 1126. Absolutely no air of any kind. @wmata @unsuckdcmetro,outtacontext,14228887,500257020201926657
1116,RED,2014-08-15T17:51:56+00:00,Another @wmata @MetroHotCars on the #redline #1116,jephilip,17525159,500339118078185472
1116,RED,2014-08-15T19:28:41+00:00,RL 1116 is @MetroHotCars,seoulfully,838791,500363468537856000
5100,NONE,2014-08-16T17:51:35+00:00,. @Metrorailinfo #wmata #hotcar No. 5100. It’s abt 10-20 deg hotter in train than outside. Tried to change trains but they shut doors on me.,MrTerrificPants,45842048,500701418962317312
1194,NONE,2014-08-17T19:32:41+00:00,@wmata #hotcar number 1194,TheMrinella,152698017,501089248993607681
1194,NONE,2014-08-17T19:44:50+00:00,"@wmata - Sweet Jesus, car 1194 is hot as balls!! #hotcar #immelting",TheSaucyLass,131030902,501092305286483968
5092,ORANGE,2014-08-17T23:00:23+00:00,@MetroHotCars #wmata #hotcar orange line car 5092,flautista2011,49806394,501141520725315584
1038,RED,2014-08-18T00:52:26+00:00,@wmata @unsuckdcmetro  #hotcar 1038 on red line to shady grove! #fixtheAC,Louda313,274523952,501169715356917761
1263,RED,2014-08-18T20:22:26+00:00,RL 1263 is @MetroHotCars,seoulfully,838791,501464159314530304
1263,RED,2014-08-18T20:24:52+00:00,#wmata #hotcar 1263 Red,kencon06,250304361,501464768105160706
4076,RED,2014-08-18T20:57:35+00:00,Redline car #4076 is a #wmata #hotcar @wmata,moser_jenny,454863261,501473001486163968
1034,ORANGE,2014-08-18T20:58:56+00:00,Orange car 1034 is a #HotCar . @MetroHotCars @unsuckdcmetro,TheHornGuy,40506740,501473343053508608
4076,NONE,2014-08-18T21:22:20+00:00,@wmata #HOTCAR on car 4076 headed to Grovsner. Please close the car off!!,dsutt0001,19186117,501479232967823360
6081,ORANGE,2014-08-18T22:04:53+00:00,"#hotcar orange line to NC, car no, 6081 hot hot hot @MetroHotCars @wmata",MargScott,50307563,501489937527898112
1146,ORANGE,2014-08-18T22:15:50+00:00,@MetroHotCars #1146 orange #wmata #hotcar,JimLCunningham,26620002,501492693349191680
1267,GREEN,2014-08-18T23:16:32+00:00,Another @wmata @MetroHotCars #1267 on green,jephilip,17525159,501507972775022593
6160,GREEN,2014-08-19T02:50:41+00:00,#wmata #hotcar 6160 Green Line @metrohotcars,Yet_Still_IRise,858017270,501561863763922944
1038,RED,2014-08-19T11:46:02+00:00,"I don't know how @wmata managed to do it at 7:45 a.m., but Red Line car 1038 is a hot car. #hotcar",freshyill,2365831,501696588306472960
4076,RED,2014-08-19T19:39:37+00:00,"@MetroHotCars #RedLine to Glenmont, car 4076 is a #metroHotCAr",GA77tweets,17683048,501815770784202753
1289,ORANGE,2014-08-19T20:43:12+00:00,"Another day, another @wmata hot car. #1289 OL @MetroHotCars",NKaeding,83642072,501831769851985920
2031,NONE,2014-08-19T21:11:08+00:00,@wmata @unsuckdcmetro #hotcar #2031 it IS still summer,goldsmitht,41268200,501838802403729408
3016,ORANGE,2014-08-19T21:33:46+00:00,#hotcar 3016  @wmata @unsuckdcmetro orange line to New Carrollton,Ritaontherock,2398340305,501844495953305602
1289,BLUE,2014-08-19T21:36:17+00:00,Ugh. Car 1289 is a #hotcar on the Blue line to Franconia. @MetroHotCars,smcclure10,134272046,501845129129648128
6070,ORANGE,2014-08-19T21:40:57+00:00,@MetroHotCars @Metrorailinfo car 6070 orange line to New Carrollton,ajacobi5,358472604,501846305011150848
1040,NONE,2014-08-19T22:15:18+00:00,@wmata. #hotcar 1040,TheMrinella,152698017,501854949660454912
6053,ORANGE,2014-08-19T22:32:11+00:00,@wmata #hotcar OL #6053,dcmetrosucks,153243247,501859196900765697
3231,NONE,2014-08-20T12:09:23+00:00,#wmata #hotcar 3231 Silver blowing but not very cold,LowHeadways,574513900,502064854157787136
6016,ORANGE,2014-08-20T13:59:28+00:00,It's about 97 degrees on car #6016 on the Orange Line @Metrorailinfo #wmata #hotcar,wootnik765,759098845,502092555568578560
1263,RED,2014-08-20T18:30:44+00:00,Skip the sauna and ride the Red Line instead! @wmata Hot car 1263 to Glenmont @unsuckdcmetro,haydenmac,20975508,502160822622507011
4065,RED,2014-08-20T20:00:24+00:00,Hot car redline to glenmont #4065. @wmata,ivomitus,45250061,502183387810258944
1034,BLUE,2014-08-21T20:02:04+00:00,@MetroHotCars Car 1034 Blue Line is a #wmata #hotcar @wmata,mrkisiele614,577783439,502546196716855297
5167,ORANGE,2014-08-21T22:33:49+00:00,@Metrorailinfo @wmata orange car 5167 is a #hotcar,jmarshak,213850325,502584385791873026
1059,YELLOW,2014-08-22T20:58:55+00:00,@Metrorailinfo Car 1059 yellow to Largish is a very #hotcar #wmata,Stifcho,313287419,502922890631991296
6004,RED,2014-08-22T21:10:52+00:00,@MetroHotCars #wmata #hotcar 6004 red line,JoshMoles,18931003,502925898740686850
1178,NONE,2014-08-22T21:34:16+00:00,@wmata #hotcar 1178,TheMrinella,152698017,502931784456503296
6106,ORANGE,2014-08-25T22:07:05+00:00,@wmata @MetroHotCars OL car 6106 in direction of New Carrolton is a hot car.,AZCat90,882303145,504027209775218689
1180,NONE,2014-08-26T13:05:07+00:00,@wmata car 1180 is hot as shit. This is torture at its finest,tech_chick85,386351958,504253204100825088
6095,BLUE,2014-08-26T13:40:07+00:00,Yo @wmata #hotcar 6095 on blue line. #gross,disruptivegeo,116527206,504262015700176896
1116,RED,2014-08-26T15:33:58+00:00,@wmata hot car #1116 on redline,billberto,8342782,504290665975803905
5073,NONE,2014-08-26T21:13:59+00:00,#wmata #hotcar 5073 silver,LowHeadways,574513900,504376231161511936
6089,RED,2014-08-26T21:39:16+00:00,@wmata 6089 on the Red Line is a hotcar. It's the lead car; operator must be toasty!,thisisbossi,229348030,504382593924890624
6042,ORANGE,2014-08-26T21:50:05+00:00,@MetroHotCars Orange line car 6042 is a #wmata #hotcar,MJolanBloom,32649852,504385317538119680
